brand_id,brand_name,area_id,area_name,robust_rank,top_dna_match_features,competition_risk_score,same_brand_nearest_distance_m,size_note
BRD_20080200064,파리바게뜨,3110026,종로5가역 4번,23.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.40742424242424247,687.8146552928184,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110027,혜화역 1번,24.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.5887878787878789,525.2123380037871,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110031,창신역 1번,25.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.25333333333333335,593.5697094499188,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110039,회현역 1번,26.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.7777272727272728,791.1763394019817,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110040,중구회현체육센터(정화예술대남산캠퍼스),27.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.18833333333333335,804.9074480871848,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110041,남산케이블카,28.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.11151515151515153,841.7559028688756,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110042,남산골공원옆,29.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.5006060606060606,522.0277770524375,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110047,다산성곽길,30.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.4356060606060606,880.7207275636314,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110049,장충단 고개,31.666666666666668,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.6807575757575758,786.7617174232327,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200064,파리바게뜨,3110050,약수역 7번,32.666666666666664,bakery_age_30_share_amt | bakery_age_20_share_amt | bakery_weekend_share_cnt,0.7031818181818182,683.2898359802473,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110001,이북5도청사,82.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.025000000000000005,5295.034088618293,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110004,대신고등학교,83.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.2490909090909091,2082.484093532335,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110005,세검정,84.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.0412121212121212,4250.254815855462,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110006,부암동주민센터,85.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.19893939393939392,3364.9970281924807,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080200287,브레댄코(bread&co.DAILY-NEW),3110007,사직공원(한국사회과학도서관),86.66666666666667,bakery_tmzon_21_24_selng_amt | bakery_age_40_share_amt | bakery_age_60_above_share_amt,0.22515151515151513,1780.153083260405,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
